subject_id,epoch_id,delta_Frontal_abs,delta_Frontal_rel,theta_Frontal_abs,theta_Frontal_rel,alpha1_Frontal_abs,alpha1_Frontal_rel,alpha2_Frontal_abs,alpha2_Frontal_rel,beta1_Frontal_abs,beta1_Frontal_rel,beta2_Frontal_abs,beta2_Frontal_rel,gamma_Frontal_abs,gamma_Frontal_rel,delta_Central_abs,delta_Central_rel,theta_Central_abs,theta_Central_rel,alpha1_Central_abs,alpha1_Central_rel,alpha2_Central_abs,alpha2_Central_rel,beta1_Central_abs,beta1_Central_rel,beta2_Central_abs,beta2_Central_rel,gamma_Central_abs,gamma_Central_rel
P1G1_Baseline_S1,87,1.889213696176004e-08,0.36385381783179616,2.066046359357976e-09,0.03979109706813436,2.7893738269712316e-09,0.05372204946205395,2.953323431959392e-09,0.05687964300627308,5.805264710546829e-09,0.11180671264093336,8.545691024941218e-09,0.1645860556552994,1.0770490827650187e-08,0.20743467059841647,0.00018596173230718896,0.9932916028221426,6.909792640957261e-07,0.003690780313966647,1.437907136862407e-07,0.0007680403204268516,9.397729546989568e-08,0.0005019681054163536,1.7433566426600933e-07,0.0009311923977014545,8.803668799344466e-08,0.0004702370850133288,6.471081490984275e-08,0.0003456448176958603
P1G1_Baseline_S1,88,2.336129080603322e-08,0.39443320222197437,3.9275283905702625e-09,0.0663125857544767,2.923949903120185e-09,0.04936811638535305,2.7961758306329594e-09,0.04721077255574483,6.306126939709517e-09,0.10647296260725068,9.019923762460188e-09,0.1522928438742963,1.0792500111825932e-08,0.18222111160009782,3.46744054963003e-05,0.9794112143311373,4.2196356477764185e-07,0.011918757984948337,5.9343944874099495e-08,0.001676225569852766,4.8854598167125014e-08,0.001379944100891046,1.0915682947481404e-07,0.003083237372876416,5.143544800396e-08,0.001452842633296182,3.805691621946256e-08,0.001074953412890646
P1G1_Baseline_S1,89,1.64978558383046e-08,0.34452375458618684,1.7220280959785042e-09,0.0359610115971522,1.3833902208149283e-09,0.02888925673761688,2.1418786689127514e-09,0.044728726454777795,7.64206383954595e-09,0.15958877035855276,7.662538766081706e-09,0.16001634704694864,1.07362193941308e-08,0.22420383909155883,7.298679023108168e-05,0.9962643296772868,1.37980123014911e-07,0.0018834185518916005,4.4291706634588835e-08,0.0006045785447046603,2.734355879962334e-08,0.00037323757069258504,3.464666504379026e-08,0.00047292443490282306,1.6472502350041667e-08,0.00022484844805359213,1.2842397245052047e-08,0.00017529777980759405
P1G1_Baseline_S1,90,1.1671205924429717e-08,0.2633004988387315,2.0844398077776586e-09,0.047024621512192576,1.7408508952420376e-09,0.03927331178020301,2.249702487336527e-09,0.05075292056278119,6.945198779198853e-09,0.15668254976715787,8.059531600646313e-09,0.18182171616172424,1.1475632649780915e-08,0.2588883977149935,2.907633248023018e-05,0.9890244984874074,1.823627060565017e-07,0.0062030238518895305,4.052160407892194e-08,0.0013783326758734253,2.2726248189865573e-08,0.0007730278993667709,3.858579852381332e-08,0.0013124867126794012,1.9768101399957395e-08,0.0006724072434662951,1.860432458239183e-08,0.0006328216532228675
P1G1_Baseline_S1,91,7.848753169731011e-07,0.9455461944968423,1.582618833799746e-08,0.01906594822486519,1.6205294732078092e-09,0.0019522661030683557,1.8459721553797472e-09,0.002223858884233804,8.592562627150648e-09,0.010351535737435516,7.571631633082139e-09,0.00912161119348602,9.643919396981478e-09,0.011618114480930522,3.2517377438993085e-05,0.9936383318238396,1.0952339055613525e-07,0.003346722511434457,2.682056334955776e-08,0.0008195599376127122,1.400022974857865e-08,0.0004278070997154483,3.6881739125065624e-08,0.0011270007800520533,1.0180192915526156e-08,0.0003110776668630848,1.0683080112566244e-08,0.00032644446563091166
P1G1_Baseline_S1,92,7.542138393850714e-07,0.9517427103503581,9.244184344837025e-09,0.011665239490310637,2.3599505387488623e-09,0.002978022418513165,1.8506317494575267e-09,0.002335312858386664,6.477744722371966e-09,0.00817426835346142,8.576690304297311e-09,0.010822928524757499,9.632557703566871e-09,0.012155327968886933,0.00010692366225032999,0.9915157662674192,4.778292703574536e-07,0.0044309673384949014,1.1619468704794934e-07,0.0010774870757309372,7.225644457639356e-08,0.0006700425565689138,1.3081990311071943e-07,0.0012131084340543546,6.850197110605627e-08,0.0006352268800243079,4.9225527209306095e-08,0.00045647413588007917
P1G1_Baseline_S1,93,2.200055639842203e-07,0.892664338711188,4.209943143968906e-09,0.017081686683579723,3.1528139163335696e-09,0.012792424422071421,3.165434231821725e-09,0.012843630879651598,3.566269356578874e-09,0.0144700043908198,5.8017949126168175e-09,0.02354056563487862,6.457632729499908e-09,0.026201603021877268,0.00012118623014624023,0.98358252225841,1.0590239948651262e-06,0.00859534528588465,2.3059104328804732e-07,0.001871543653876854,1.5284862016322914e-07,0.0012405636445860745,3.2404463184230555e-07,0.002630040029524271,1.4967518372026403e-07,0.0012148071158366305,1.0649772748358202e-07,0.0008643663829354644
P1G1_Baseline_S1,94,1.7628095250154486e-08,0.37277856570685064,3.4631592360145435e-09,0.07323488524970503,4.7965901295562145e-09,0.101432739238457,4.16053704295624e-09,0.08798222436595109,4.974639559855799e-09,0.1051979226181769,5.228854784115454e-09,0.11057377209797416,6.9365060874727145e-09,0.14668520640551086,4.9311971868990825e-05,0.9917771989081048,1.9944168786868207e-07,0.004011231168475966,5.746935707889911e-08,0.0011558409819462502,3.661470154945094e-08,0.0007364058820857261,7.170438365082815e-08,0.0014421401146882552,2.411821079459705e-08,0.000485072704212471,1.9396041217413062e-08,0.00039009901043135373
P1G1_Baseline_S1,95,2.4972279581268313e-08,0.5182243309629033,2.454980679772944e-09,0.050945718277817416,2.6072647472351304e-09,0.05410591471563469,2.307283858912675e-09,0.04788071630526728,3.78200511049452e-09,0.07848410721600457,5.334117081140779e-09,0.11069350904294101,6.630233967830731e-09,0.13759050514090426,3.259663989388438e-05,0.9767601136329598,4.223835300747981e-07,0.012656745792683815,7.93665455084154e-08,0.002378222916896401,5.851928895952218e-08,0.0017535337237181568,1.2665518621703086e-07,0.0037952296458863216,4.961224348478271e-08,0.0014866336144319621,3.892948503725418e-08,0.001166524167903423
P1G1_Baseline_S1,96,1.802522571062965e-08,0.416275112368114,2.776038309358754e-09,0.06410991339126691,3.049218725971931e-09,0.07041875026510187,4.242511229496509e-09,0.09797668373939898,5.5904689416612705e-09,0.1291064602596427,4.961093060291161e-09,0.11457163445800943,4.556677209670768e-09,0.10523204246825843,5.2637635967075454e-05,0.9905472535735441,2.3483671372846797e-07,0.004419211796811527,7.136263707700242e-08,0.0013429186715111087,4.857592704270096e-08,0.0009141130720998383,9.178205925001924e-08,0.001727176098377544,3.181469118299674e-08,0.0005986962445334678,2.3846486549685614e-08,0.0004487487199072617
P1G1_Baseline_S1,97,1.286004406807523e-08,0.22607138246795275,3.804853869989487e-09,0.06688690722393499,7.246002973022981e-09,0.12738011633605378,5.882511306663375e-09,0.10341080142813183,9.27638617651186e-09,0.1630729596360178,7.647024564832848e-09,0.1344298204568208,1.0068059716836157e-08,0.17699007615420403,4.533804231811299e-05,0.9894709923916458,2.420609331169716e-07,0.005282810184656125,5.729708961131869e-08,0.00125046881647589,3.3752460702845716e-08,0.0007366237949352815,9.600706533989657e-08,0.002095286901713556,2.7931324511019078e-08,0.0006095815780667222,2.5295378430125942e-08,0.0005520539026048684
P1G1_Baseline_S1,98,1.5972751562973507e-08,0.330640898481051,4.418446330729097e-09,0.09146320588051549,3.938630603312046e-09,0.08153087189328488,3.143985256178778e-09,0.06508146738623713,6.191580803261895e-09,0.12816763797629824,6.560405057590613e-09,0.13580241413568833,7.982657193177826e-09,0.16524347331219544,4.8708382174643496e-05,0.9842374129075717,4.0165620632188333e-07,0.008116160868802532,1.0054200408183598e-07,0.0020316257195987036,5.698063323232068e-08,0.0011513926050208624,1.200877178442719e-07,0.002426580794846235,5.857160942605348e-08,0.0011835410407316316,4.212780310594561e-08,0.0008512653898420914
P1G1_Baseline_S1,99,2.0616969499697894e-08,0.4363197979903616,3.761736338786791e-09,0.07961015024329865,2.581124512142995e-09,0.054624697666779035,2.1132628672727325e-09,0.04472327649136223,4.680645898553588e-09,0.09905716128411801,5.922989935376058e-09,0.12534906122551595,7.475239789962738e-09,0.15819954116602095,6.206361600361668e-05,0.9866591297889868,3.3649582980995883e-07,0.005349457604896398,1.0017740609569106e-07,0.0015925748238248421,7.297447491842127e-08,0.0011601150006409877,1.312371423116409e-07,0.002086348378761099,7.437619688443262e-08,0.0011823989387072175,1.2381696083707093e-07,0.0019683857096805713
P1G1_Baseline_S1,100,1.7863782958205268e-08,0.32532185353270726,5.732905304151226e-09,0.10440338331681913,7.330059974891699e-09,0.13348956954508673,5.114289759675844e-09,0.0931376197311483,6.992277350762126e-09,0.12733812504813596,5.0888269798011945e-09,0.09267391062964964,6.688964209686222e-09,0.12181441299417166,4.074016154735841e-05,0.9787314254012872,4.859074101190887e-07,0.011673317779215818,1.0751402125317918e-07,0.002582889887400834,7.337407183200315e-08,0.0017627203031130166,1.2122878125644564e-07,0.0029123698427375327,5.6051947906058595e-08,0.001346577941445903,4.113831107738752e-08,0.0009882964698745464
P1G1_Baseline_S1,101,1.8750881302289388e-08,0.36496452202333945,5.05971297224152e-09,0.09848154317226435,5.6159196161811455e-09,0.10930747122754175,3.1342413333250395e-09,0.061004433428049294,6.0783338094851705e-09,0.11830783618720933,6.864838598696339e-09,0.13361625502022037,5.773343775795874e-09,0.1123715529761527,0.00011818459159920652,0.992564816277881,4.920886072558476e-07,0.00413277087515542,1.105211154792445e-07,0.0009282036617133709,6.62089278997041e-08,0.0005560509324226195,1.1666012998595018e-07,0.0009797617347542264,5.85108841236094e-08,0.0004913994638772916,4.121690390769282e-08,0.00034615721136829536
P1G1_Baseline_S1,102,1.0680484088504123e-08,0.26172874993802286,4.0547848649383035e-09,0.09936382706755692,4.6828016433630735e-09,0.1147535832803992,3.982180781888348e-09,0.09758464030602103,6.215800058368847e-09,0.1523202099886673,5.039229109828415e-09,0.1234879547254126,6.05217408326798e-09,0.14831050204231727,3.78623896078144e-05,0.9854286497247589,2.9493434306855603e-07,0.007676133346520781,6.591869280673311e-08,0.0017156383714025674,5.291671680389455e-08,0.0013772413555526604,7.903895450570121e-08,0.002057113959815539,3.872968484729831e-08,0.001008001381810875,2.822572536202724e-08,0.0007346192017754679
P1G1_Baseline_S1,103,1.3537298069878307e-08,0.3985199384377134,1.679842363367627e-09,0.04945231107261478,1.797615423472197e-09,0.05291939234837754,1.7605262609396104e-09,0.05182753703922383,4.41042592660046e-09,0.1298370368798942,4.751487584487309e-09,0.13987743565097285,5.931739835180133e-09,0.1746224823995302,4.960861470322158e-05,0.994053541358098,1.5711392455538172e-07,0.0031482365318055115,5.046238984280127e-08,0.0010111614208282251,2.762700132240144e-08,0.000553587691692882,3.41679507698857e-08,0.0006846547251308018,1.554511132336172e-08,0.00031149172485943436,1.1743870343161236e-08,0.0002353227554066664
P1G1_Baseline_S1,104,2.303010283310808e-08,0.33708636457228414,4.227179833927209e-09,0.06187226748129507,9.168547671098452e-09,0.13419794193950463,9.141627423281487e-09,0.1338039164097115,9.986442525700285e-09,0.1461692824557858,6.242364085731096e-09,0.09136805993634836,6.424810738957718e-09,0.09403849000390888,6.865310907806163e-05,0.982710069906531,6.343262173726786e-07,0.009079832942584782,1.5761182094901823e-07,0.002256077338125973,1.064756191762346e-07,0.0015241066947899538,1.5873515371382508e-07,0.002272156878217543,8.268002880497344e-08,0.0011834933330466364,6.796298180198723e-08,0.0009728314929152932
P1G1_Baseline_S1,105,1.2659877775491801e-08,0.2924290433272551,3.368591665938145e-09,0.07781070684090304,3.3491863162073643e-09,0.07736246492594644,2.7504827879269113e-09,0.06353308180578406,7.318429455863148e-09,0.16904755025195548,5.8617146169653145e-09,0.13539906372674004,7.883852907709036e-09,0.18210820075982848,0.0001205022253494553,0.9910223357737854,5.843516860554679e-07,0.004805766625044798,1.4040600127993086e-07,0.0011547129768066408,8.839025664759678e-08,0.0007269302981626777,1.4689597531385232e-07,0.0012080871714122273,7.535732074302874e-08,0.0006197461316904074,5.6127554435625294e-08,0.00046159861311071717
P1G1_Baseline_S1,106,7.73068736220727e-09,0.21503595339896286,3.290057506917085e-09,0.09151587945413044,2.680737062078784e-09,0.07456708866201728,2.481581498692923e-09,0.06902739931217419,5.842846048133379e-09,0.16252396606619327,6.337558179965316e-09,0.17628482456974295,7.48720589222913e-09,0.20826329948364772,0.00014458803003398186,0.992003766134531,6.203988223405172e-07,0.004256493211246998,1.5776708151733208e-07,0.0010824238977491028,8.473591503727177e-08,0.0005813644934789788,1.6164427190202478e-07,0.00110902490657903,8.129922880671279e-08,0.0005577857388411575,5.953382651301327e-08,0.00040845552774616877
P1G1_Baseline_S1,107,1.0834803561945562e-08,0.2968972717870081,3.6871677546263292e-09,0.10103644618112605,2.8901644427735533e-09,0.0791968154447282,2.4266912688079158e-09,0.06649663863855505,4.5822925703284374e-09,0.12556482033866204,6.5306223771570975e-09,0.17895331057584607,5.441700677880574e-09,0.14911447871733666,6.28862462590539e-05,0.9789498432292761,7.367508060642925e-07,0.011468995670763904,1.4206943843981034e-07,0.0022115941523270692,9.647292613349037e-08,0.0015017935006838294,1.9755830024406598e-07,0.003075388953188256,1.0130522592454439e-07,0.0015770178844608802,7.797329907256062e-08,0.0012138099098602656
P1G1_Baseline_S1,108,1.1029930469590491e-08,0.313081327265387,3.133851998079259e-09,0.08895346581893428,2.673854705291193e-09,0.07589657816568694,2.641569932878549e-09,0.07498018441095942,3.876380437380095e-09,0.11002991684004693,5.586602039573354e-09,0.15857405323408907,6.188050961833483e-09,0.17564600372214406,7.874329980969187e-05,0.9944799154278874,2.2991700922098352e-07,0.002903711788026619,6.228446213453926e-08,0.0007866148203812547,4.0105535743023015e-08,0.0005065084888530748,4.596799099194571e-08,0.0005805477279278746,2.992185345148301e-08,0.00037789478421393206,2.878555474242339e-08,0.0003635440236182052
P1G1_Baseline_S1,109,8.741941850683948e-09,0.2222272377065293,3.670092758044055e-09,0.09329672853898677,6.114798388261249e-09,0.15544312444143285,4.558634038157017e-09,0.11588416707843192,6.6979540479177664e-09,0.1702674133250586,4.066434802895102e-09,0.10337206412444533,5.387994599445597e-09,0.13696718384357753,4.995690956381399e-06,0.9689298650256383,6.99241374251516e-08,0.013562004861578108,3.51802183173626e-08,0.006823313228027515,2.39356303973729e-08,0.004642390278486931,1.7266533526681654e-08,0.0033488981094992793,7.52946243546413e-09,0.0014603627576262933,6.258060736001075e-09,0.0012137704267935578
P1G1_Baseline_S1,110,8.225374327051687e-09,0.19359164161376713,2.980011563436779e-09,0.07013727371609134,7.891560712174374e-09,0.18573503556429038,7.267555375571079e-09,0.17104850426668272,6.26079574782116e-09,0.14735350373575465,4.250761028541736e-09,0.10004551439280032,5.51221325180548e-09,0.12973493605423347,4.3696612883982256e-05,0.9936987569549406,1.353459252569914e-07,0.0030778833600644913,3.8144755635901276e-08,0.0008674447230128349,3.331232913763341e-08,0.0007575511663393577,3.743563756660457e-08,0.0008513187650154651,1.759471981226989e-08,0.00040011914087812654,1.515561564578283e-08,0.00034465180328935264
P1G1_Baseline_S1,111,1.3879869950829184e-08,0.3877070330394315,2.4207850323354744e-09,0.06761989743693396,2.8214147584078177e-09,0.0788107056356541,2.411848184079155e-09,0.06737026405171812,4.574693436350559e-09,0.12778511798422718,4.925219594375809e-09,0.13757638095802482,4.6660611477653375e-09,0.13033729638602196,4.2289118408865274e-05,0.9836950125263934,3.780500814696586e-07,0.008793892935562818,9.30750017704492e-08,0.002165034847670943,5.015259782997784e-08,0.0011666088631502166,9.670434203119045e-08,0.0022494576033958292,4.910828221204578e-08,0.0011423168442215878,3.376226346665475e-08,0.0007853502610919407
P1G1_Baseline_S1,112,1.1831074822114956e-08,0.2758491463048675,5.24078784505561e-09,0.12219235147775737,5.922182017872746e-09,0.13807949644935155,4.276416487120576e-09,0.09970741077651257,4.552785197005884e-09,0.10615112564041802,4.337246503128963e-09,0.10112570186484712,6.629162508542252e-09,0.15456320293735745,8.95808157180206e-05,0.9894133113583193,4.6125217019389533e-07,0.0050944952155749035,1.1024222850865221e-07,0.0012176170476456592,9.732510164473103e-08,0.0010749483617085117,1.6484617202658136e-07,0.0018207134599328354,7.120070144699526e-08,0.0007864063440933274,5.354529505138772e-08,0.0005914037203145751
P1G1_Baseline_S1,113,1.1660620298685197e-08,0.32934858198730593,3.6733754581896247e-09,0.1037527136011913,2.967744683956665e-09,0.083822513582035,1.6362727508185258e-09,0.04621573264737164,3.2399831439173505e-09,0.09151175724607657,5.560448702148661e-09,0.15705218490583298,6.566657447694503e-09,0.18547206438395264,0.0001811023705011726,0.9936839503397734,6.201539729526761e-07,0.0034027000748647306,1.0370881727461994e-07,0.0005690361034442828,9.98333981110545e-08,0.0005477722082615898,1.8912567868092658e-07,0.0010377067455400147,7.960316318963293e-08,0.00043677167471037565,5.859707987351594e-08,0.00032151416707554113
P1G1_Baseline_S1,114,1.121195435329974e-08,0.30522812828058954,2.5119749043710948e-09,0.0683846343098383,2.225835323374911e-09,0.060594926469228566,1.5124511040634208e-09,0.04117414369184665,5.617529975536134e-09,0.15292857123418235,6.135716961140638e-09,0.1670354110171034,7.417568558724512e-09,0.20193183955535018,5.373035850869679e-05,0.9795468502664706,6.121263631452938e-07,0.011159546811640763,1.3569644236348946e-07,0.002473853262825469,8.233073598492175e-08,0.0015009543087470183,1.6503187213892137e-07,0.003008661304969585,7.429781241398915e-08,0.0013545077708728163,5.2318260866060016e-08,0.000953803195533743
P1G1_Baseline_S1,115,7.908961475311361e-09,0.18282389067658253,3.127984185518886e-09,0.07230661579987914,7.083319370333147e-09,0.1637383125751191,5.346116122199904e-09,0.12358104822237893,6.2763610004654714e-09,0.14508462849108666,8.19557981628947e-09,0.18944937246713867,5.221677836484718e-09,0.1207045275041289,6.615002845844836e-05,0.9932718385993253,2.2408410302579113e-07,0.003364721591210167,6.403709137508732e-08,0.0009615451568345092,3.664868175006972e-08,0.0005502961125254692,7.42973092930333e-08,0.0011156068519430678,2.8839071113475886e-08,0.00043303136606164953,2.0076585250771762e-08,0.00030145877801634314
P1G1_Baseline_S1,116,1.946956540382397e-08,0.4332779449768617,3.07700425792459e-09,0.06847600621310065,2.4601897559972057e-09,0.054749345433372454,2.2029962384043266e-09,0.049025731348893396,5.245932820742328e-09,0.11674359159611664,4.971118770148282e-09,0.11062784814614887,7.408702694190435e-09,0.16487412079844868,2.8269945358379225e-05,0.9856678207499514,2.1321235389329468e-07,0.007433921557145164,5.7457779019844695e-08,0.0020033389917690865,3.1782819484556294e-08,0.001108148672432657,6.733113342777823e-08,0.0023475861277075802,2.4423964303757042e-08,0.0008515727697444342,1.6753278784895018e-08,0.0005841245032838153
P1G1_Baseline_S1,117,1.228941111590512e-08,0.28033619748928457,2.8243720025617615e-09,0.0644273106356281,3.7020521860859663e-09,0.08444824759837952,3.852969678469071e-09,0.08789085648746962,6.70807791159018e-09,0.15301929738222053,7.499113203369291e-09,0.17106376051277555,6.862121226752831e-09,0.15653321003548445,0.00010039649158517051,0.9915743527227462,4.030441029563324e-07,0.003980698819227234,9.738246916851841e-08,0.0009618061080391331,5.7095892008665514e-08,0.000563912356574648,1.1796880609494713e-07,0.0011651287878504972,6.337581551504668e-08,0.0006259365467397559,1.1412620337563419e-07,0.0011271770004522192
P1G1_Baseline_S1,118,1.6503824419618074e-08,0.39357139054515294,2.9284831861775204e-09,0.069836370677934,2.204022204770291e-09,0.052559943796585254,1.964759603219333e-09,0.04685418055022369,7.018398200468896e-09,0.16736973618518813,5.650283703069193e-09,0.13474392101191662,5.56372490748588e-09,0.13267972881770357,9.086677772649992e-05,0.9885749854057764,5.67757509947332e-07,0.0061768545793444325,1.1782045599615684e-07,0.0012818145254086047,8.807205574389962e-08,0.0009581701189376594,1.4868595380888674e-07,0.0016176122703402253,7.22096736670661e-08,0.0007855971002563402,5.550661746439691e-08,0.0006038780610769635
P1G1_Baseline_S1,119,1.7525361213883524e-08,0.42251285045989734,3.323175889508885e-09,0.08011729404719449,2.6741071900740927e-09,0.0644691220639979,2.5999946591718333e-09,0.06268236878090412,5.2022674241982855e-09,0.12541965962512763,4.669718504077875e-09,0.11258062255745432,5.384258411765235e-09,0.1298072171753828,5.220428450893364e-05,0.9858499015432218,3.828452403565765e-07,0.007229826939726246,9.262058028281674e-08,0.0017490899609411408,5.633982367725033e-08,0.001063947339718348,1.171794758824343e-07,0.0022128715267003647,5.223680342391165e-08,0.0009864640038038106,4.797648834697264e-08,0.0009060102395457318
P1G1_Baseline_S1,120,8.20354640093227e-09,0.1845063261583196,4.623594422470585e-09,0.10398946734051494,7.12601890693698e-09,0.16027160747262306,5.3039786097122226e-09,0.11929201828968768,5.957955526091581e-09,0.13400064213800159,5.536667485374693e-09,0.12452543411842165,7.61038025490572e-09,0.17116540004465605,4.306813222260166e-05,0.993523309829973,1.369546190263475e-07,0.003159357031976257,4.1902494570131755e-08,0.0009666336325029263,2.3639426966514033e-08,0.0005453294700792618,3.5205815368155295e-08,0.0008121503395839541,1.7465490305068583e-08,0.0004029051375157783,2.5489480590156916e-08,0.0005880076942015517
P1G1_Baseline_S1,121,9.355548575232015e-09,0.31788078321549473,2.3236806151282688e-09,0.07895351169841136,2.0411518556505852e-09,0.06935381130441914,2.098945719753345e-09,0.07131751857805484,4.715861767489828e-09,0.16023451966829183,3.824308346654301e-09,0.1299415125383895,4.971500743152723e-09,0.16892056486923962,2.295543872432705e-05,0.9726134640559337,3.668019276122759e-07,0.015541262256917635,7.91939185686788e-08,0.003355417092927038,4.9951745806693285e-08,0.0021164370286333384,8.051597020341907e-08,0.003411431932615676,4.026979307994367e-08,0.0017062162659863466,2.953847790715092e-08,0.0012515344039043604
P1G1_Baseline_S1,122,1.0924622567073625e-08,0.338169545244889,3.0818097590378958e-09,0.09539681561962401,2.853928460906482e-09,0.08834279480693448,2.592393390314362e-09,0.08024702807955193,4.168066131090181e-09,0.12902166820386146,4.079409883447472e-09,0.12627733147603581,4.504933654751485e-09,0.13944933621572125,8.883118943235628e-05,0.9919476358402649,3.958405496064805e-07,0.004420216591277992,9.4051961647302e-08,0.0010502462209314785,6.303880537823567e-08,0.0007039328681819812,9.30130584956434e-08,0.001038645143294896,4.464756232252925e-08,0.0004985641211703971,3.0415770464079226e-08,0.0003396425489391677
P1G1_Baseline_S1,123,1.0378755815862748e-08,0.32970377522551747,2.30682119422422e-09,0.0732811976695242,2.642416117354649e-09,0.0839421010635041,3.0104289929007716e-09,0.0956328312966702,5.1925733506816814e-09,0.1649533978088733,4.152309847809892e-09,0.13190716276768025,3.695727060348461e-09,0.11740281644719497,8.879736369627016e-05,0.9901617220892271,4.519883850112474e-07,0.005040032485625064,1.1452664085051057e-07,0.001277063768666808,7.8006271501367e-08,0.0008698324016436727,1.3244341669875895e-07,0.001476850168732348,6.200766759356462e-08,0.0006914351549578633,4.3221007695740216e-08,0.00048194885105855306
P1G1_Baseline_S1,124,1.0295605032787049e-08,0.29003777838850603,5.104480261136936e-09,0.1437984567253125,4.249249625359216e-09,0.11970573047747858,2.757896462629731e-09,0.0776927786661716,4.523966760987599e-09,0.12744479461690206,4.291602494829208e-09,0.12089885435221309,4.174661417010144e-09,0.11760450396629729,6.0083298984112086e-05,0.9875651952209606,4.082548454487126e-07,0.006710321885821782,9.035411179501781e-08,0.0014851144588025808,6.034384764595574e-08,0.0009918477295432892,1.036040550017024e-07,0.001702898484826788,5.5385008163851726e-08,0.0009103412649513828,3.848954573250581e-08,0.0006326372950216911
P1G1_Baseline_S1,125,1.2174409403492712e-08,0.3139886882792742,3.9851135672669515e-09,0.10277957148961245,6.670206515105422e-09,0.17203047185426237,5.617376227763996e-09,0.14487705603368167,3.7094152294614895e-09,0.09566906973307727,2.9748186547881104e-09,0.07672318026512742,3.5420616676608654e-09,0.09135287470405458,0.00010537612502955766,0.9934289804263841,3.912865816678591e-07,0.0036888377682496192,9.45268001476451e-08,0.0008911474270600043,4.6257197541869994e-08,0.00043608778153981283,8.958333510275014e-08,0.0008445431185608453,4.419193059851813e-08,0.00041661756441741573,3.106279250276817e-08,0.0002928431680000147
P1G1_Baseline_S1,126,1.6677161307255556e-08,0.30929683757189136,7.695641369575547e-09,0.1427243818563769,1.1837969813766208e-08,0.21954855261107614,6.296221887001378e-09,0.11677056319250309,3.765796227109631e-09,0.0698409544961608,3.4105066034877783e-09,0.06325170618322772,4.13630131786126e-09,0.0767123908732803,4.1437501655752945e-05,0.9760073149366066,5.490185024948691e-07,0.012931428128127509,1.2536958019565286e-07,0.002952919998846039,7.59474839433832e-08,0.0017888457778071994,1.444266928746952e-07,0.0034017858964775433,7.234815568526728e-08,0.0017040682075288654,5.142634277438861e-08,0.0012112816825980664
P1G1_Baseline_S1,127,1.4547627429198026e-08,0.2744681791686545,4.762628368373763e-09,0.08985588493288686,9.598423357522595e-09,0.18109219490606251,8.9764267601802e-09,0.1693570666624684,7.017353114690181e-09,0.13239548107389756,4.324481794477741e-09,0.08158943097456914,3.67602466781165e-09,0.0693550753938261,4.138958689037562e-05,0.9927577590527533,1.6058637700507203e-07,0.0038517748967199007,4.92122924949645e-08,0.0011803907428346457,3.13333170845966e-08,0.0007515511989762498,3.607160647397281e-08,0.000865202334668894,1.4496521398925769e-08,0.00034770905387809787,1.0139969348125663e-08,0.00024321415126879716
P1G1_Baseline_S1,128,1.0704571727110245e-08,0.37325625763470566,2.1877403131329772e-09,0.07628401983505008,1.5646829521797813e-09,0.05455871734096079,2.1463219524716735e-09,0.0748398086426817,5.038507569383678e-09,0.17568703609592995,2.7590626919860705e-09,0.09620538226504717,4.177993611285002e-09,0.14568189176783944,4.852966316923102e-06,0.9744528013118328,6.862785994558743e-08,0.013780151355844135,2.415918961394295e-08,0.004851051595935377,1.4177897221174328e-08,0.0028468550493966865,9.924727578220864e-09,0.00199283859793733,5.012839715010888e-09,0.0010065546273802773,5.227552439816161e-09,0.0010496679322128668
P1G1_Baseline_S1,129,1.019873296857045e-08,0.3893265243145613,2.287797326035806e-09,0.0873343957554873,1.4044231155200802e-09,0.05361246067697585,1.7502181803536678e-09,0.06681284460031918,4.250107649920749e-09,0.16224364775562006,3.193707167914709e-09,0.1219166062288834,3.010847503915638e-09,0.1149361197663512,5.657639965332716e-05,0.993768396256099,1.8663402144901632e-07,0.0032782395719538884,5.52059325908657e-08,0.0009696960469526906,3.587499066490719e-08,0.0006301467070584571,4.208870308926349e-08,0.0007392909981159744,2.0196934612484512e-08,0.0003547605616851529,1.4671923163505818e-08,0.0002577133511770298
P1G1_Baseline_S1,130,3.989207814209599e-08,0.6419558301847823,5.344428383840187e-09,0.08600421737344409,3.071359459674192e-09,0.04942527949303358,2.517638355511019e-09,0.04051462585779965,5.369816815078283e-09,0.08641277596982723,2.5637987378929104e-09,0.04125745320532617,3.282348827537919e-09,0.05282058655938049,1.7121603069515855e-05,0.9735633130743929,2.5067343052712513e-07,0.014253715293647003,6.839899376685829e-08,0.003889282487875143,3.8830927015372224e-08,0.002207992195669136,5.78884459958174e-08,0.003291634962193391,2.788655496260972e-08,0.0015856766874807109,2.115130760604033e-08,0.0012026991295841618
P1G1_Baseline_S1,131,2.6730336102605508e-08,0.3985166524040432,1.0309693484428242e-08,0.15370493356144665,1.093637671538257e-08,0.16304801485900378,6.582083521099177e-09,0.09813082336875596,7.389372589024336e-09,0.1101665170329503,2.538439743838208e-09,0.03784503513763054,2.488275383494705e-09,0.03709714581527614,7.74775475678374e-05,0.9943038816014076,2.3458465385387628e-07,0.0030105293625460367,7.42538171308592e-08,0.0009529323128392769,3.991582174745702e-08,0.000512257521652401,5.217626379325183e-08,0.0006696012360440974,2.4389031205055216e-08,0.0003129953019544335,1.8429915771604183e-08,0.00023651931900978387
